0.11486,0.00159,-0.299,-0.494,0.051,56.277
0.11995,-0.00046,0.502,-0.415,0.051,56.327
0.11573,0.00045,0.308,0.265,0.051,56.379
0,0,-0.103,-0.298,0.051,56.43
0.06176,-0.00207,-0.573,0.067,0.051,56.481
0.06205,-0.00205,0.031,-0.1,0.051,56.532
0.06224,0.00226,-0.215,-0.408,0.051,56.583
0.06374,0.00068,0.272,0.076,0.051,56.634
0.08539,0.00141,0.193,-0.367,0.037,56.671
0,0,-0.105,0.47,0.048,56.719
0.08689,-0.00035,-0.397,-0.377,0.037,56.757
0,0,0.356,-0.236,0.048,56.804
0.08609,-0.00114,0.377,-0.508,0.037,56.841
0.06765,0.00112,-0.322,-0.098,0.048,56.889
0.08712,0.00143,0.483,-0.114,0.037,56.926
0.06561,-0.00079,-0.146,-0.441,0.048,56.975
0.09025,0.00109,-0.041,-0.308,0.037,57.011
0.06613,0.00074,-0.093,-0.086,0.049,57.06
0.06268,-0.00116,-0.012,0.036,0.051,57.111
0.06078,-0.00057,0.184,-0.126,0.051,57.162
0.06216,0.00089,0.428,-0.105,0.051,57.213
0.06212,-0.00096,0.074,-0.095,0.051,57.264
0.06068,-0.00007,0.136,-0.179,0.051,57.315
0.08839,-0.00018,-0.311,-0.625,0.037,57.353
0.06642,0.00111,0.724,-0.052,0.048,57.401
0.08632,-0.00143,0.707,-0.415,0.037,57.438
0.06812,0.00014,-0.193,0.007,0.048,57.486
0.06282,0.00019,0.506,-0.546,0.051,57.537
0.08105,0.00223,-0.239,-0.365,0.037,57.574
0.06705,0,0.368,0.076,0.048,57.622
0.11973,-0.00046,0.33,-0.42,0.051,57.673
0.11929,-0.00141,0.208,0.186,0.051,57.724
0.10731,0.00141,-0.97,0.1,0.051,57.775
0.11662,-0.0002,-0.139,-0.2,0.051,57.826
0,0,-0.22,0.026,0.051,57.877
0.06147,-0.00054,-0.397,-0.219,0.051,57.928
0.06326,-0.00071,-0.521,0.234,0.051,57.979
0.06616,0.00133,-0.253,-0.055,0.051,58.031
0.06111,0.00013,-0.112,-0.193,0.051,58.082
0.06326,-0.00142,-0.463,-0.279,0.051,58.133
0.0627,0.00065,0.074,-0.191,0.051,58.184
0.0614,0.00038,-0.449,-0.031,0.051,58.235
0.06234,0.00311,0.232,-0.389,0.051,58.286
0,0,0.399,-0.46,0.051,58.337
0,0,-0.045,0.007,0.051,58.388
0.06229,0.00073,0.478,-0.329,0.051,58.439
0.05927,-0.00386,0.072,-0.112,0.051,58.491
0,0,-0.557,0.315,0.051,58.542
0.11791,0.00062,-0.115,0.01,0.051,58.593
0.06399,-0.00233,-0.124,-0.696,0.051,58.644
0.11329,0.00089,0.024,-0.134,0.051,58.695
0.05955,-0.00135,0.093,-0.179,0.051,58.746
0.05913,0.00078,0.06,0.141,0.051,58.797
0.06104,0.00026,-0.404,-0.238,0.051,58.848
0.06075,0.0015,0.234,-0.243,0.051,58.899
0.06145,0.00092,1.247,-0.591,0.051,58.95
0.11866,-0.00013,0.375,0.684,0.051,59.001
0.11968,-0.00179,0.354,-0.098,0.051,59.053
0.08528,0.00063,0.179,0.103,0.037,59.089
0.09992,0,0.277,-0.193,0.049,59.138
0,0,0.318,0.069,0.051,59.189
0.10899,0.00064,0.554,-0.565,0.051,59.24
0,0,0.334,-0.405,0.051,59.342
0.10945,0.00181,0.545,-0.484,0.051,59.393
0.11972,-0.00033,-0.06,-0.739,0.051,59.445
0.11063,0.00011,0.167,-0.577,0.051,59.495
0.12073,-0.00007,0.542,-0.195,0.051,59.546
0.11928,0.00212,0.365,-0.644,0.051,59.597
0.08745,-0.00091,0.456,-0.303,0.037,59.634
0.12072,-0.00016,0.263,-0.844,0.048,59.683
0.08317,-0.0045,-0.1,-0.355,0.037,59.72
0.11502,-0.00121,-0.287,0.329,0.048,59.768
0.12042,-0.00007,-0.165,-0.143,0.051,59.819
0.11881,0.00093,-0.733,0.718,0.051,59.87
0.11596,-0.00164,0.664,-0.031,0.051,59.921
0.0862,0.00044,0.1,-0.567,0.037,59.958
0,0,-0.1,0,0.048,60.006
0.1135,0.00244,-0.339,0.165,0.051,60.057
0.11923,-0.00159,-0.662,-0.656,0.051,60.109
0.12117,-0.00027,0.738,-0.556,0.051,60.16
0,0,0.475,-0.596,0.051,60.211
0,0,-0.122,-0.052,0.051,60.262
0.0525,0,0.045,-0.045,0.051,60.313
0.06071,-0.00019,0.22,-0.226,0.051,60.364
0.08383,-0.00349,0.146,-0.012,0.038,60.402
0.05672,-0.00074,-0.225,-0.224,0.047,60.449
0.0884,-0.00189,-0.344,-0.229,0.037,60.486
0.12319,0.00105,0.029,-0.033,0.048,60.534
0.12032,-0.00013,0.626,-0.465,0.051,60.586
0.12139,0.00262,-0.201,-0.458,0.051,60.636
0.11964,0.00007,0.643,0.288,0.051,60.688
0.11533,-0.00179,0.141,0.129,0.051,60.739
0.11932,-0.00092,-1.018,-0.336,0.051,60.79
0.11891,0.00101,-0.927,-0.787,0.051,60.841
0.09122,-0.0006,-1.123,0.014,0.037,60.878
0.0647,0,-0.038,0.11,0.048,60.926
0.09013,-0.00192,0.506,-0.01,0.051,60.977
0.08521,0.00036,-0.22,0.062,0.037,61.014
0.10649,-0.00111,0.437,-0.072,0.048,61.062
0.08994,0.00209,0.251,-0.184,0.037,61.099
0.12455,-0.0005,0.115,-0.436,0.049,61.147
0.12139,0,0.1,-0.648,0.051,61.198
0,0,0.404,-0.241,0.051,61.25
0.09637,-0.00155,-0.031,-0.424,0.051,61.301
0,0,0.186,-0.617,0.051,61.352
0.0982,0.00096,-0.093,-0.255,0.051,61.403
0.11925,0.00214,0.497,-1.173,0.051,61.454
0.11927,0.00072,-0.332,0.045,0.052,61.506
0.08497,-0.00072,0.186,0.184,0.05,61.556
0.08626,0.00106,0.005,-0.224,0.037,61.593
0.12666,0.00092,0.385,-0.87,0.048,61.641
0.12046,0.00013,-0.041,-0.041,0.051,61.692
0.11969,0.00049,-0.213,-0.761,0.051,61.743
0.11946,-0.00007,-0.222,0.165,0.051,61.794
0.08875,-0.00062,0.681,-0.66,0.037,61.831
0.06147,-0.00237,0.406,-0.997,0.049,61.88
0.05922,0.00206,-0.411,0.117,0.051,61.931
0.06401,0.00347,0.112,0.117,0.051,61.982
0.06189,0.00126,0.241,-0.1,0.051,62.033
0.06294,0.00045,0.511,-0.024,0.051,62.084
0.06155,-0.0025,0.184,-0.308,0.051,62.135
0.06204,0.00028,-0.334,-0.384,0.051,62.186
0,0,0.213,-0.601,0.037,62.224
0.06785,0.00097,0.609,0.153,0.048,62.271
0.06314,-0.00096,-0.117,-0.16,0.051,62.322
0.06308,0.00013,0.021,-0.67,0.051,62.374
0.06449,-0.00006,0.253,-0.336,0.051,62.425
0.0635,0.00163,0.6,-0.25,0.052,62.476
0.08881,0.00077,-0.117,0,0.037,62.513
0.06445,0.00106,-0.373,-0.005,0.048,62.561
0.06197,0.00077,-0.291,-0.2,0.051,62.612
0.08015,-0.0007,-0.053,0.024,0.037,62.649
0.06634,0.00021,0.086,-0.293,0.048,62.697
0.08639,-0.00018,0.064,-0.279,0.037,62.734
0.06593,-0.00107,-0.511,-0.226,0.048,62.782
0,0,-0.38,-0.16,0.051,62.833
0,0,-0.162,-0.067,0.051,62.884
0,0,0.117,-0.274,0.051,62.936
0,0,0.311,-0.505,0.037,62.973
0,0,0.005,-0.076,0.048,63.021
0,0,0.115,-0.162,0.051,63.072
0,0,0.053,-0.162,0.051,63.123
0,0,0.22,-0.167,0.037,63.16
0,0,0.041,-0.207,0.048,63.208
0,0,0.105,-0.017,0.051,63.259
0,0,0.086,-0.334,0.051,63.31
0,0,0.033,-0.141,0.051,63.361
0,0,0.119,-0.222,0.051,63.412
0,0,-0.017,-0.219,0.051,63.464
0,0,0.112,-0.157,0.037,63.501
0,0,0,-0.246,0.048,63.549
0,0,0.088,-0.119,0.051,63.6
0,0,0.01,-0.198,0.051,63.651
0,0,0.084,-0.193,0.051,63.702
0,0,0.05,-0.124,0.051,63.753
0,0,0.062,-0.219,0.051,63.804
0,0,0.069,-0.203,0.051,63.855
0,0,0.088,-0.188,0.051,63.906
0,0,0.115,-0.186,0.037,63.944
0,0,0.084,-0.257,0.048,63.992
0,0,-0.033,-0.136,0.051,64.043
0,0,0.057,-0.165,0.051,64.094
0,0,0.1,-0.169,0.051,64.145
0,0,0.072,-0.241,0.051,64.196
0,0,0.038,-0.193,0.051,64.247
0,,0.062,-0.117,0.051,64.298
0,,0.048,-0.2,0.051,64.349
0,,0.098,-0.219,0.051,64.4
0,,0.112,-0.129,0.037,64.438
0,,0.115,-0.193,0.048,64.485
0,,0.026,-0.162,0.051,64.536
0,,0.06,-0.16,0.051,64.639
0,,0.143,-0.219,0.051,64.69
0,,-0.017,-0.176,0.051,64.741
0,,0.069,-0.155,0.051,64.792
0,,0.153,-0.257,0.051,64.843
0,,0.033,-0.188,0.051,64.894
0,,0.064,-0.162,0.051,64.945
0,,0.033,-0.172,0.051,64.997
0,,0.179,-0.222,0.037,65.034
0,,0.057,-0.188,0.048,65.081
0,,0.05,-0.234,0.052,65.133
0,,0.11,-0.114,0.051,65.184
0,,-0.024,-0.219,0.051,65.235
0,,0.361,-0.15,0.037,65.272
0,,0.549,-0.339,0.048,65.32
0,,0.351,-0.007,0.051,65.371
0,,-0.471,-0.226,0.051,65.422
0,,0.463,-0.224,0.051,65.473
0,,-0.294,-0.205,0.051,65.524
0,,0.172,-0.126,0.051,65.576
0,,0.272,-0.308,0.051,65.627
0,,-0.215,-0.136,0.051,65.678
0,,0.387,-0.124,0.051,65.729
0,,-0.146,-0.408,0.051,65.78
0,,0.215,-0.124,0.051,65.831
0,,0.215,-0.203,0.051,65.882
0,,-0.244,-0.15,0.051,65.933
0,,0.205,-0.079,0.051,65.984
0,,-0.172,-0.396,0.051,66.035
0,,0.251,-0.079,0.051,66.086
0,,-0.045,-0.203,0.051,66.137
0,,-0.122,-0.179,0.051,66.188
0,,0.155,-0.045,0.051,66.24
0,,-0.055,-0.31,0.051,66.291
0,,0.136,-0.086,0.051,66.342
0,,0.084,-0.195,0.051,66.393
0,,0.055,-0.153,0.051,66.444
0,,0.182,-0.064,0.051,66.495
0,,-0.002,-0.379,0.051,66.546
0,,0.172,-0.074,0.051,66.597
0,,0,-0.155,0.051,66.648
0,,-0.01,-0.288,0.051,66.7
0,,0.167,-0.086,0.051,66.751
0,,-0.031,-0.339,0.051,66.802
0,,0.033,-0.086,0.051,66.853
0,,0.041,-0.129,0.051,66.904
0,,0.053,-0.25,0.051,66.955
0,,0.067,-0.122,0.051,67.006
0,,-0.076,-0.257,0.051,67.057
0,,0.084,-0.136,0.051,67.108
0,,0.026,-0.086,0.051,67.159
0,,0.084,-0.453,0.051,67.21
0,,0.033,0.021,0.051,67.261
0,,0.112,-0.386,0.051,67.313
